REACTANT,REAGENT,PRODUCT,REACTION_TYPE
Cc1cc(CC=CCc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,CCOC(C)=O.[H][H],Cc1cc(CCCCc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,reduction
N#Cc1ccc(C(=O)c2ccc3ccccn23)cc1,CC#N.CCCCCC.CCOC(C)=O.[BH3-]C#N.[Na+],N#Cc1ccc(Cc2ccc3ccccn23)cc1,reduction
COc1c(Br)cc2c(c1S(C)(=O)=O)CCN(C(C)=O)CC2,CO.[H][H],COc1ccc2c(c1S(C)(=O)=O)CCN(C(C)=O)CC2,reduction
COc1cc(OCC(=O)N2CCNCC2)cc(OC)c1OC.N#Cc1ccc(C=O)cc1,CC(=O)O.CO.[BH3-]C#N.[Na+],COc1cc(OCC(=O)N2CCN(Cc3ccc(C#N)cc3)CC2)cc(OC)c1OC,reduction
CC(C)c1c(C=O)cn(S(=O)(=O)c2ccccc2)c1Br.CN,CO.[BH4-].[Na+],CNCc1cn(S(=O)(=O)c2ccccc2)c(Br)c1C(C)C,reduction
CCOC(=O)CCc1ccc(C(=O)O)cc1OC,C1CCOC1.CCN(CC)CC.CCOC(=O)Cl.CCOC(C)=O.Cl.O.[BH4-].[Na+],CCOC(=O)CCc1ccc(CO)cc1OC,reduction
CC(C)CCCCCCCCCCCC(=O)CC(=O)OCc1ccccc1,CC(C)O.CCOC(C)=O.Cl.[BH4-].[Na+],CC(C)CCCCCCCCCCCC(O)CC(=O)OCc1ccccc1,reduction
CC(C)(C)OC(=O)N1CCC(=O)CC1.CN,[H][H],CNC1CCN(C(=O)OC(C)(C)C)CC1,reduction
CC1CC2=CC(=O)CCC2C2C(Cl)CC3(C)C(=O)CCC3C12,C1CCOC1.CCO.O.[BH4-].[Na+],CC1CC2=CC(=O)CCC2C2C(Cl)CC3(C)C(O)CCC3C12,reduction
COc1cc(C=O)cc(OC)c1OCc1nc(-c2ccccc2)oc1C,C1CCOC1.O.[BH4-].[Na+],COc1cc(CO)cc(OC)c1OCc1nc(-c2ccccc2)oc1C,reduction
CC(C)(C)OC(=O)N1CCC(=O)CC1.Nc1ccc2[nH]ccc2c1,CC#N.CC(=O)O.CC(=O)O[BH-](OC(C)=O)OC(C)=O.O.O=C([O-])[O-].[Na+].[Na+].[Na+],CC(C)(C)OC(=O)N1CCC(Nc2ccc3[nH]ccc3c2)CC1,reduction
Nc1c2c(nn1-c1ccccc1)CCCC2.O=C1CCCCC1,CC(=O)O.CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCl.[Na+],c1ccc(-n2nc3c(c2NC2CCCCC2)CCCC3)cc1,reduction
CCOC(=O)CBr.Cc1ncc(CS)c2c1OC(C)(C)OC2,CN(C)C=O.[H-].[H][H].[Na+],CCOC(=O)CSCc1cnc(C)c2c1COC(C)(C)O2,reduction
CC(C=O)NC(=O)OCc1ccccc1.CCCC(N)C(=O)OC,CC(=O)O.CCN(C(C)C)C(C)C.CO.Cl.[BH3-]C#N.[Na+],CCCC(NCC(C)NC(=O)OCc1ccccc1)C(=O)OC,reduction
Cc1cc(NCC(C)C)c([N+](=O)[O-])c(N(Cc2ccccc2)Cc2ccccc2)n1,CO.ClCCl.Cl[Ni]Cl.O.[BH4-].[Na+],Cc1cc(NCC(C)C)c(N)c(N(Cc2ccccc2)Cc2ccccc2)n1,reduction
COC(=O)c1cc(Br)c(C)c(Br)c1,CCO.[BH4-].[Na+],Cc1c(Br)cc(CO)cc1Br,reduction
Clc1nc(-c2ccccc2)nc2c1[nH]c1ccccc12,CCN(CC)CC.CCO.[H][H],c1ccc(-c2ncc3[nH]c4ccccc4c3n2)cc1,reduction
CCOc1cc(Cc2nn3c(C(CCCc4ccccc4)C(C)=O)nc(C)c3c(=O)[nH]2)ccc1OC,[BH4-].[Na+],CCOc1cc(Cc2nn3c(C(CCCc4ccccc4)C(C)O)nc(C)c3c(=O)[nH]2)ccc1OC,reduction
COCc1cc(OC)c(-c2cccc3c(NCC4CC4)c(COC)nn23)c(OC)c1.O=CC1CCOCC1,C1CCOC1.CC(=O)O[BH-](OC(C)=O)OC(C)=O.CCOC(C)=O.O.O=C([O-])O.[Na+].[Na+],COCc1cc(OC)c(-c2cccc3c(N(CC4CCOCC4)CC4CC4)c(COC)nn23)c(OC)c1,reduction
Cc1ccc(S(=O)(=O)Nc2cc(Cl)cnc2C(=O)c2cccc3[nH]c(=O)oc23)cc1C(F)(F)F,C1CCOC1.CCOC(C)=O.O.[BH4-].[Na+],Cc1ccc(S(=O)(=O)Nc2cc(Cl)cnc2C(O)c2cccc3[nH]c(=O)oc23)cc1C(F)(F)F,reduction
CCCCCc1ccc(CN(C(=O)C=Cc2ccc(C(F)(F)F)cc2)C(Cc2ccccc2)C(=O)N2CCNCC2)cc1.O=Cc1ccccn1,CC#N.CC(=O)O[BH-](OC(C)=O)OC(C)=O.[Na+],CCCCCc1ccc(CN(C(=O)C=Cc2ccc(C(F)(F)F)cc2)C(Cc2ccccc2)C(=O)N2CCN(Cc3ccccn3)CC2)cc1,reduction
COC(=O)C(NC(=O)c1ccc(Cl)cc1NS(=O)(=O)c1cccc2nsnc12)C(=O)c1ccc(Cl)c(Cl)c1,C1CCOC1.CCC(C)[BH-](C(C)CC)C(C)CC.CCO.O.OO.[Li+].[Na+].[OH-],COC(=O)C(NC(=O)c1ccc(Cl)cc1NS(=O)(=O)c1cccc2nsnc12)C(O)c1ccc(Cl)c(Cl)c1,reduction
C=C1CCN(C(=O)OC(C)(C)C)CC(=O)N(Cc2ccccc2)c2ccccc21,C1COCCO1.[H][H],CC1CCN(C(=O)OC(C)(C)C)CC(=O)N(Cc2ccccc2)c2ccccc21,reduction
CC(C)(C)c1cc(C(C)(C)C)[nH]n1.COC(=O)c1ccc(CBr)cc1,CN(C)C=O.O.[H-].[H][H].[Na+],COC(=O)c1ccc(Cn2nc(C(C)(C)C)cc2C(C)(C)C)cc1,reduction
CC(CCCCn1c(=O)c2[nH]c(CNC(=O)OC(C)(C)C)nc2n(C)c1=O)N=[N+]=[N-],CCO.[H][H],CC(N)CCCCn1c(=O)c2[nH]c(CNC(=O)OC(C)(C)C)nc2n(C)c1=O,reduction
COC(=O)c1ccc(C(=O)[O-])cc1N,COCCOC.O.[BH4-].[Na+].[Na+].[OH-],COC(=O)c1ccc(CO)cc1N,reduction
COC(=O)c1ccc2c(C3CCCCC3)c3n(c2c1)CC(=O)Cc1ccccc1-3,C1CCOC1.CO.[BH4-].[Na+],COC(=O)c1ccc2c(C3CCCCC3)c3n(c2c1)CC(O)Cc1ccccc1-3,reduction
CCOC(=O)C(=O)c1ccccc1.NC1CCC(C(O)(C(F)(F)F)C(F)(F)F)CC1,CC(=O)[O-].CCO.CCOCC.O=C([O-])O.[BH3-]C#N.[Na+].[Na+],CCOC(=O)C(NC1CCC(C(O)(C(F)(F)F)C(F)(F)F)CC1)c1ccccc1,reduction
O=C(OC1CCNCC1)C(O)(c1ccccc1)C1CCC(F)(F)C1.[BH3-]C#N,C=O.CCOC(C)=O.CO.[Cl-].[Cl-].[Na+].[Zn+2],CN1CCC(OC(=O)C(O)(c2ccccc2)C2CCC(F)(F)C2)CC1,reduction
Cc1c(Br)c(F)c(O)c(NC(=O)C(C)(C)COCc2ccccc2)c1C#N,CCOC(C)=O.[H][H].[Pd],Cc1c(Br)c(F)c(O)c(NC(=O)C(C)(C)CO)c1C#N,reduction
C1CNCCN1.CCCCCCCCCOc1ccc2c(c1)C(=O)CC2,CC(C)[O-].CC(C)[O-].CC(C)[O-].CC(C)[O-].[BH4-].[Na+].[Ti+4],CCCCCCCCCOc1ccc2c(c1)C(N1CCNCC1)CC2,reduction
CCN(CC)S(=O)(=O)c1ccccc1[N+](=O)[O-],CCOC(C)=O.[H][H],CCN(CC)S(=O)(=O)c1ccccc1N,reduction
CC(=O)c1cccc(C#CCCn2nc3ccccc3n2)n1,CO.[BH4-].[Na+],CC(O)c1cccc(C#CCCn2nc3ccccc3n2)n1,reduction
O=Cc1ccncc1Br,CO.[BH4-].[Na+],OCc1ccncc1Br,reduction
CCC=O.COC(=O)c1cc(N)cc(N2CCCC2=O)c1,CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCl.[Na+],CCCNc1cc(C(=O)OC)cc(N2CCCC2=O)c1,reduction
COC(=O)c1ccc(C(=O)N2CCN(c3ncccc3[N+](=O)[O-])CC2)cc1,CO.ClCCl.[H][H],COC(=O)c1ccc(C(=O)N2CCN(c3ncccc3N)CC2)cc1,reduction
CC(N)C(=O)N1C(C(=O)O)CC2CCCCC21.O=C(O)C(=O)CCc1c[nH]c2ccccc12,[BH3-]C#N.[Na+],CC(NC(CCc1c[nH]c2ccccc12)C(=O)O)C(=O)N1C(C(=O)O)CC2CCCCC21,reduction
CC(C)(CCn1cnc(-c2ccccc2)c1)NCC(O)c1ccc(OCc2ccccc2)c([N+](=O)[O-])c1,C1CCOC1.Cc1ccccc1.O=[Pt]=O.[H][H],CC(C)(CCn1cnc(-c2ccccc2)c1)NCC(O)c1ccc(OCc2ccccc2)c(N)c1,reduction
COc1cccc(CNCc2cccc(OC)c2)c1.O=C(O)C(F)(F)F,C1CCOC1.O.[BH4-].[Cl-].[Na+].[Na+].[Na+].[OH-],COc1cccc(CN(C)Cc2cccc(OC)c2)c1,reduction
CC(C)(C)OC(=O)N1CCC(COCc2cc(-c3ccc(C#N)cc3)cc(C(F)(F)F)c2)(c2ccncc2)CC1,CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCl.O=C(O)C(F)(F)F.[Na+],CN1CCC(COCc2cc(-c3ccc(C#N)cc3)cc(C(F)(F)F)c2)(c2ccncc2)CC1,reduction
Nc1ncnc2c1c(I)nn2C1CCNCC1.O=Cc1ncc[nH]1,CC(=O)O.CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCCl.O=C([O-])O.[Na+].[Na+],Nc1ncnc2c1c(I)nn2C1CCN(Cc2ncc[nH]2)CC1,reduction
Cc1cc(-c2ccc(C(F)(F)F)cc2)sc1C(C)C=O,C1CCOC1.[BH4-].[Na+],Cc1cc(-c2ccc(C(F)(F)F)cc2)sc1C(C)CO,reduction
COc1ccc(C(C)N2CCC(C)(c3ccc(C=O)cc3)OC2=O)cc1,CO.[BH4-].[Na+],COc1ccc(C(C)N2CCC(C)(c3ccc(CO)cc3)OC2=O)cc1,reduction
CC(C)(C)OC(=O)N1CCNCC1.O=C1CCN(c2ccc([N+](=O)[O-])c(OCC(F)(F)F)c2)CC1,CC#N.CC(=O)O.CC(=O)O[BH-](OC(C)=O)OC(C)=O.Cc1ccccc1.[Na+],CC(C)(C)OC(=O)N1CCN(C2CCN(c3ccc([N+](=O)[O-])c(OCC(F)(F)F)c3)CC2)CC1,reduction
CCN(CC)C(=O)NC1CC2c3cc(Br)cc4[nH]c(SC)c(c34)CC2N(C)C1,CC(C)OC(C)C.CCOC(C)=O.N.O=C(O)C(F)(F)F.[BH4-].[Na+],CCN(CC)C(=O)NC1CC2c3cc(Br)cc4[nH]cc(c34)CC2N(C)C1,reduction
CCC=O.COc1ccc2c(c1)CC(NCC1CCN(C(=O)OC(C)(C)C)CC1)CC2,CC(=O)O[BH-](OC(C)=O)OC(C)=O.CC(Cl)Cl.[Na+],CCCN(CC1CCN(C(=O)OC(C)(C)C)CC1)C1CCc2ccc(OC)cc2C1,reduction
CC(C(=O)Cl)c1ccccc1.O=c1cc(O)c2cccnc2n1-c1cccc(OC(F)(F)F)c1,CN(C)C=O.O=C([O-])O.[H-].[H][H].[Na+].[Na+],CC(C(=O)Oc1cc(=O)n(-c2cccc(OC(F)(F)F)c2)c2ncccc12)c1ccccc1,reduction
CC(C)(C)OC(=O)N1CC(C=O)C(c2ccccc2)C1.CS(=O)(=O)c1ccc(CN2C(=O)NC3(CCNCC3)C2=O)cc1,CC(=O)O[BH-](OC(C)=O)OC(C)=O.CCN(CC)CC.Cl.ClCCl.[Na+],CC(C)(C)OC(=O)N1CC(CN2CCC3(CC2)NC(=O)N(Cc2ccc(S(C)(=O)=O)cc2)C3=O)C(c2ccccc2)C1,reduction
O=[N+]([O-])c1ccc2sc3ccc(F)cc3c2c1,CCO.[H][H],Nc1ccc2sc3ccc(F)cc3c2c1,reduction
CCOC(=O)C(Cc1cccc(C(C)C)c1)C(=O)c1ccc(F)cc1,CCOCC.Cl.[BH4-].[BH4-].[Zn+2],CCOC(=O)C(Cc1cccc(C(C)C)c1)C(O)c1ccc(F)cc1,reduction
COC(=O)c1ccc(C(=O)O)cc1-c1ccccc1,C1CCOC1.CN1CCOCC1.O=C([O-])O.[BH4-].[Na+].[Na+],COC(=O)c1ccc(CO)cc1-c1ccccc1,reduction
O=C(c1ccc(Nc2cccc(OCc3ccccc3)c2)nc1)c1c[nH]c2ncccc12,CO.[H][H].[OH-].[OH-].[Pd+2],O=C(c1ccc(Nc2cccc(O)c2)nc1)c1c[nH]c2ncccc12,reduction
NCCc1c[nH]c2ccc(Oc3ccccc3)cc12.O=Cc1cccc(Oc2ccccc2)c1,CO.ClCCl.O.[BH4-].[Na+],c1ccc(Oc2cccc(CNCCc3c[nH]c4ccc(Oc5ccccc5)cc34)c2)cc1,reduction
CCC(CC)(c1ccc(OCC(=O)C(C)(C)C)c(C)c1)c1ccc(N(C)S(C)(=O)=O)c(C)c1,C1CCOC1.CO.[BH4-].[Na+],CCC(CC)(c1ccc(OCC(O)C(C)(C)C)c(C)c1)c1ccc(N(C)S(C)(=O)=O)c(C)c1,reduction
CN(C)C(=O)C1Cc2ccc(NC(=O)OCc3ccccc3)cc2NC1=O,C.C1CCOC1.CO.[H][H].[Pd],CN(C)C(=O)C1Cc2ccc(N)cc2NC1=O,reduction
CC1CCNCC1.O=CCCc1ccc(C#Cc2ccc(-c3ccc(Cl)cc3)cn2)cn1,C1CCOC1.CC(=O)O.CC(=O)O[BH-](OC(C)=O)OC(C)=O.O=C([O-])O.[Na+].[Na+],CC1CCN(CCCc2ccc(C#Cc3ccc(-c4ccc(Cl)cc4)cn3)cn2)CC1,reduction
CC1(C)Cc2cccc(C=O)c2O1,CCO.[BH4-].[Na+],CC1(C)Cc2cccc(CO)c2O1,reduction
COCCOc1nc(N)c2nc(OC)n(CC3CCOC3)c2n1,C1COCCO1.CO.O.[H][H].[Na+].[OH-],COCCOc1nc(N)c2[nH]c(=O)n(CC3CCOC3)c2n1,reduction
CC(=O)O.CNC1CCC(Oc2ccc3c(=O)[nH]ccc3c2)CC1,C=O.CC#N.CC(=O)O[BH-](OC(C)=O)OC(C)=O.[Na+],CN(C)C1CCC(Oc2ccc3c(=O)[nH]ccc3c2)CC1,reduction
CN(CCCCCC1Cc2cc(O)ccc2C2C(F)CC3(C)C(=O)CCC3C12)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CO.[BH4-].[Na+],CN(CCCCCC1Cc2cc(O)ccc2C2C(F)CC3(C)C(O)CCC3C12)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,reduction
CCCCCN.COc1cc(C=O)ccc1Oc1cnc(C(N)=O)cn1,CO.[BH4-].[Na+],CCCCCNCc1ccc(Oc2cnc(C(N)=O)cn2)c(OC)c1,reduction
CC(=O)c1ccccc1N.CN,CC(=O)O.CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCl.O.[Na+],CNC(C)c1ccccc1N,reduction
O=[N+]([O-])c1ccccc1-c1ccc(COC2CCCCO2)cc1,CO.[H][H],Nc1ccccc1-c1ccc(COC2CCCCO2)cc1,reduction
Cc1cccc(C)c1Nc1nn(CCC=O)c2nc(Nc3ccccc3)ncc12,CCO.[BH4-].[Na+],Cc1cccc(C)c1Nc1nn(CCCO)c2nc(Nc3ccccc3)ncc12,reduction
CCc1cc2c(=O)n(C(C)C(=O)OC)c(=O)n(Cc3ccc(-c4ccccc4C#N)cc3)c2s1,C1CCOC1.CCOC(=O)Cl.CN1CCOCC1.CO.[BH4-].[Na+],CCc1cc2c(=O)n(C(C)CO)c(=O)n(Cc3ccc(-c4ccccc4C#N)cc3)c2s1,reduction
CCOC(=O)CCCCCCN(CC)c1ccc(C(F)(F)F)cc1C=O,CCO.CCOC(C)=O.Cc1ccccc1.[BH4-].[Cl-].[NH4+].[Na+],CCOC(=O)CCCCCCN(CC)c1ccc(C(F)(F)F)cc1CO,reduction
CC(=O)c1sc2ccccc2c1-c1ccccc1,CO.[BH4-].[Na+],CC(O)c1sc2ccccc2c1-c1ccccc1,reduction
COC(=O)c1ccc(N(N)C(C)=O)c([N+](=O)[O-])c1,COC(C)O.[H][H],COC(=O)c1ccc(N(N)C(C)=O)c(N)c1,reduction
C1CNC1.NC(=O)c1cc(-c2csc(C=O)c2)cc2c(C3CCS(=O)(=O)CC3)c[nH]c12,CC(=O)O.CO.CS(C)=O.[BH3-]C#N.[Na+],NC(=O)c1cc(-c2csc(CN3CCC3)c2)cc2c(C3CCS(=O)(=O)CC3)c[nH]c12,reduction
COC(=O)C(CCSC)NC(=O)c1ccc(N)cc1-c1ccccc1.O=Cc1cccnc1,CC(=O)O.CO.[BH3-]C#N.[Na+],COC(=O)C(CCSC)NC(=O)c1ccc(NCc2cccnc2)cc1-c1ccccc1,reduction
CCOC(=O)C=C(N)C1(c2ccc(Cl)cc2)CCC1,CC(=O)O.CC(=O)[O-].CCO.[BH3-]C#N.[NH4+].[Na+],CCOC(=O)CC(N)C1(c2ccc(Cl)cc2)CCC1,reduction
CC(=O)c1nnn(-c2cccc(C)c2)n1,CC(=O)O.CO.[BH4-].[Na+],Cc1cccc(-n2nnc(C(C)O)n2)c1,reduction
Fc1ccc(Br)cc1.N#Cc1ccc2c(c1)COC2=O,C1CCOC1.CC#N.O.O=C1OCc2cc(Br)ccc21.[Al+3].[BH4-].[H-].[H-].[H-].[H-].[Li+].[Mg].[Na+],N#Cc1ccc(C(O)c2ccc(F)cc2)c(CO)c1,reduction
C#CCn1cc(C#N)c(C(=O)OC)c1,C1CCOC1.O.[BH4-].[Cl-].[Li+].[Na+],C#CCn1cc(C#N)c(CO)c1,reduction
CC(C)(C)OC(=O)N1CCC(=O)CC1.Nc1cccc(F)c1,CC(=O)O.CO.[BH3-]C#N.[Na+].[Na+].[OH-],CC(C)(C)OC(=O)N1CCC(Nc2cccc(F)c2)CC1,reduction
CCCC(c1cc(Cl)ccc1N1CCCCC1)C(C(N)=O)c1ccc(C(=O)O)cc1,CCO.[H][H],CCCC(c1ccccc1N1CCCCC1)C(C(N)=O)c1ccc(C(=O)O)cc1,reduction
CN(CC(O)c1ccc(C=O)cc1)C(=O)OC(C)(C)C,C1CCOC1.CCO.[BH4-].[Na+],CN(CC(O)c1ccc(CO)cc1)C(=O)OC(C)(C)C,reduction
COCC(NC(=O)OC(C)(C)C)C(=O)O,C1CCOC1.CC(C)COC(=O)Cl.CCOC(C)=O.CN1CCOCC1.Cl.O.[BH4-].[Na+],COCC(CO)NC(=O)OC(C)(C)C,reduction
O=C(O)c1cc(Cl)ccc1I,C1CCOC1.Cl.O.[BH4-].[Na+],OCc1cc(Cl)ccc1I,reduction
CC1(C)OCC(C=O)O1.CCCN,CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCCl.[Na+],CCCNCC1COC(C)(C)O1,reduction
Cc1cn(C)c2cccc([N+](=O)[O-])c2c1=O,CO.Cc1cn(C)c2cc([N+](=O)[O-])ccc2c1=O.[H][H],Cc1cn(C)c2cccc(N)c2c1=O,reduction
CS(=O)(=O)c1ccc2c(c1)ncn2C1CCN(Cc2ccccc2)CC1,CC(=O)O.CO.[H][H],CS(=O)(=O)c1ccc2c(c1)ncn2C1CCNCC1,reduction
COC(=O)OC.COc1ccc2c(c1)C(=O)CCCS2,C1CCOC1.CCN(CC)CC.CO.CS(=O)(=O)Cl.C[O-].Cl.O.[BH4-].[Na+].[Na+],COC(=O)C1=Cc2cc(OC)ccc2SCC1,reduction
C(=Nc1ccc(OCc2ccccc2)cc1)c1cccc(OC2CCCCO2)c1,CO.ClCCl.O=C([O-])O.[BH4-].[Na+].[Na+],c1ccc(COc2ccc(NCc3cccc(OC4CCCCO4)c3)cc2)cc1,reduction
Nc1ccc(C(F)(F)F)nc1Cl,CC(=O)[O-].CO.[H][H].[Na+],Nc1ccc(C(F)(F)F)nc1,reduction
O=C(CCCl)N1c2ccccc2CCc2ccccc21,C1CCOC1.CC(=O)O.O.[BH4-].[Na+],ClCCCN1c2ccccc2CCc2ccccc21,reduction
CCOC(=O)CP(=O)(OCC)OCC.O=Cc1ccc(C(F)(F)F)cc1,COCCOC.O.[H-].[H][H].[Na+],CCOC(=O)CCc1ccc(C(F)(F)F)cc1,reduction
O=C1CCc2cc(F)c(F)cc21,CCO.[BH4-].[Na+],OC1CCc2cc(F)c(F)cc21,reduction
CC(C)(C)OC(=O)Cn1ccc([N+](=O)[O-])n1,CO.[H][H].[Pd],CC(C)(C)OC(=O)Cn1ccc(N)n1,reduction
Cl.c1ccc(C(=C2CCNCC2)c2ccccc2)cc1,C.CO.Cl.[H][H].[Pd],c1ccc(C(c2ccccc2)C2CCNCC2)cc1,reduction
CC(CCOCc1ccccc1)=NO,C1CCOC1.[H][H],CC(N)CCOCc1ccccc1,reduction
CC1=CC(Cl)=CC(C2CCCC2)N1C(=O)OC(C)(C)C,CO.O=C([O-])[O-].[H][H].[Li+].[Li+],CC1=CCCC(C2CCCC2)N1C(=O)OC(C)(C)C,reduction
COC(=O)c1cc(OC)c(OCCCCl)cc1[N+](=O)[O-],C.CO.S=[Pt].[H][H],COC(=O)c1cc(OC)c(OCCCCl)cc1N,reduction
CN(C)C(C)(C)CCl.S=c1[nH]c2ccccc2cc1-c1ccccc1,CN(C)C=O.Cl.[H-].[H][H].[Na+],CN(C)C(C)(C)CSc1nc2ccccc2cc1-c1ccccc1.Cl,reduction
Fc1ccc(F)c(C2=NCCC2)c1,CCO.[BH4-].[Na+],Fc1ccc(F)c(C2CCCN2)c1,reduction
COC(=O)c1ccc(N=CC=Cc2ccccc2)cn1,CC(=O)O.CN(C)C=O.CO.Cl.O.[BH4-].[BH4-].[Na+],COC(=O)c1ccc(NCC=Cc2ccccc2)cn1,reduction
Cn1c(-c2ccccc2Cl)nnc1C(C)(C)C=O.Nc1ccccc1,CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCCl.O=C([O-])O.[Na+].[Na+],Cn1c(-c2ccccc2Cl)nnc1C(C)(C)CNc1ccccc1,reduction
CN1C(=O)Cc2cnc(N3CCN(Cc4ccccc4)CC3)nc21,CCO.[BH4-].[Na+],CNc1nc(N2CCN(Cc3ccccc3)CC2)ncc1CCO,reduction
O=C(c1ccccc1)c1ccccc1Cl,CC(C)O.[BH4-].[Na+],OC(c1ccccc1)c1ccccc1Cl,reduction
N#CCC1NC(=O)C(=Cc2ccccc2)NC1=O,C.CN(C)C=O.[H][H].[Pd],N#CCC1NC(=O)C(Cc2ccccc2)NC1=O,reduction
CC1(C)COCCN1.Cn1c(CC=O)nc2c(N3CCOCC3)nc(Cl)nc21,CC(=O)O[BH-](OC(C)=O)OC(C)=O.CCN(CC)CC.Cl.Cn1cnc2c(Cl)nc(Cl)nc21.[Na+],Cn1c(CCN2CCOCC2(C)C)nc2c(N3CCOCC3)nc(Cl)nc21,reduction
CCCCCC=O.NCC1CCCc2c(Oc3ccc(C(N)=O)cn3)cccc21,[BH4-].[Na+],CCCCCCNCC1CCCc2c(Oc3ccc(C(N)=O)cn3)cccc21,reduction
Cc1cc(-n2cc(C(F)(F)F)cn2)ccc1OCc1ccccc1,C1CCOC1.CCO.[H][H].[OH-].[OH-].[Pd+2],Cc1cc(-n2cc(C(F)(F)F)cn2)ccc1O,reduction
COC(=O)C1C=CC(C(=O)OC)C(C(=O)OC)C1,ClCCl.[H][H],COC(=O)C1CCC(C(=O)OC)C(C(=O)OC)C1,reduction
CC(=O)O.COC(=O)c1ccc(N)cc1F,C=O.CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCCl.[Na+],CNc1ccc(C(=O)OC)c(F)c1,reduction
COc1ccc(C2CC(=O)CCC2[N+](=O)[O-])cc1OC,CO.COCCOC.O.[BH4-].[Na+],COc1ccc(C2CC(O)CCC2[N+](=O)[O-])cc1OC,reduction
CCOC(=O)c1c(C)n[nH]c1C.Clc1cnccn1,CN(C)C=O.[H-].[H][H].[Na+],CCOC(=O)c1c(C)nn(-c2cnccn2)c1C,reduction
COc1cc2c(N=C(NCCN(C)C)Nc3c(C)cccc3C)ncnc2cc1OCC1COCCN1Cc1ccccc1,CCO.ClCCl.O=C(O)C(F)(F)F.[H][H],COc1cc2c(N=C(NCCN(C)C)Nc3c(C)cccc3C)ncnc2cc1OCC1COCCN1,reduction
N#Cc1ccc(-c2cncc(F)c2C=O)cc1Cl,C1CCOC1.ClCCl.O.[BH4-].[Na+],N#Cc1ccc(-c2cncc(F)c2CO)cc1Cl,reduction
CC(C)(C)c1cc(-c2ccc([N+](=O)[O-])cc2)cc(C(C)(C)C)c1O,CCO.[H][H],CC(C)(C)c1cc(-c2ccc(N)cc2)cc(C(C)(C)C)c1O,reduction
CCCCOCCOc1ccc(-c2ccc3c(c2)C=C(C(=O)OC)CCN3)cc1.O=Cc1ccccc1,CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCCl.O.O=C([O-])O.[Na+].[Na+],CCCCOCCOc1ccc(-c2ccc3c(c2)C=C(C(=O)OC)CCN3Cc2ccccc2)cc1,reduction
O=c1[nH]c2nccnc2n1C1CCN(Cc2ccccc2)CC1,CO.[H][H],O=c1[nH]c2nccnc2n1C1CCNCC1,reduction
C=CC(CC)C1CCC(c2ccc(C#N)cc2)CC1.CCCC=CC1CCC(c2ccc(C(=O)CC)cc2)CC1,CCC(=O)c1ccccc1.CO.[BH4-].[Na+],CCCC=CC1CCC(c2ccc(C#N)cc2)CC1,reduction
CC(C)(C)[Si](C)(C)OCCc1cc(C=O)c(Cl)s1,CCN(CC)CC.CCO.ClCCl.[H][H],CC(C)(C)[Si](C)(C)OCCc1cc(C=O)cs1,reduction
CC(C)CC1CN(Cc2ccccc2)CCC1O,CO.[H][H].[OH-].[OH-].[Pd+2],CC(C)CC1CNCCC1O,reduction
C#CCO.CC(C)c1nc(Cl)cc(CCl)n1,C1CCOC1.CCCCC.[H-].[H][H].[Na+],C#CCOc1cc(CCl)nc(C(C)C)n1,reduction
O=Cc1cc2ccccc2nc1Cl,CO.[BH4-].[Na+],OCc1cc2ccccc2nc1Cl,reduction
NCc1cccc(-c2ccc(Cl)cc2)c1.O=Cc1ccc(F)cc1,CC(=O)O[BH-](OC(C)=O)OC(C)=O.CC(C)O.Cl.ClCCl.[Na+],Fc1ccc(CNCc2cccc(-c3ccc(Cl)cc3)c2)cc1,reduction
Cc1ccc(-c2nc3cc(N)ccc3o2)cc1.O=Cc1ccncc1,CC(=O)O.CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCCl.ClCCl.[Na+],Cc1ccc(-c2nc3cc(NCc4ccncc4)ccc3o2)cc1,reduction
Cc1cc(-c2ccc(C(=O)OCc3ccccc3)cc2)cc(C)c1OCCNC(C)C(O)c1ccc(O)cc1,C.CN(C)C=O.[H][H].[Pd],Cc1cc(-c2ccc(C(=O)O)cc2)cc(C)c1OCCNC(C)C(O)c1ccc(O)cc1,reduction
